Rank	Taxonpath	Taxon	DA01S	OSS04S	OSS11S	OSS11A1S	OSS21A1S	OSS22A1S	OSS11B1S	OSS21B1S	OSS22B1S	OSS11D1S	R319S	OSC08R	OSC08S	RIN34S	RIN35S	RIN36S	RIN38S	RIN39S	RIN40S	R220S	R313S	R314S	R315S	DA06S	DA07S	DA08S	DA09S	DA10S	DA11S	DA12S	DA13S	OSC32S	OSC16S	OSC20S	OSC30S	D19S	D02S	D22S	D23S	D27S	D28S	D29S	D03S	D30S	D31S	D33S	D35S	D05S	DP32S	BAL16S	BAL22S	BAL37S	BAL42S	BAL49S	BAL50S	BAL51S	BAL52S	BAL53S	BAL54S	BAL55S	BAL56S	R213S	R218S	OSF42S	OSF44S	OSF43S	OSF17S	VFR03S	VFR04S	VFR05S	VFR20S	VFRK01S	VFRK02S	VFRK03S	VFR32S	VFR33S	VFR34S	BRA06S	BRA07S	BRA08S	DA02S	DA03S	DA04S	DA05S	BRA16S	BRA17S	R902S	R905S	R908S	SG06S	SG07S	SG08S	SG09S	SG10S	SG11S	SG12S	SG13S
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Annelida;Polychaeta	Polychaeta	48.5	28.0	20.5	None	21.0	33.5	19.0	21.0	19.5	None	44.5	32.5	27.25	51.1666666667	34.0	11.5	32.25	35.0	31.25	60.0	59.0	33.0	33.1666666667	30.25	68.5	35.6666666667	49.25	51.6666666667	56.0	30.6	42.6666666667	40.0	43.0	46.5	31.0	35.0	53.6666666667	48.0	27.1666666667	43.0	40.1666666667	64.0	None	28.1666666667	46.9	39.125	26.0	42.5	75.0	38.6666666667	39.25	44.25	51.0	46.25	None	39.0833333333	53.0	None	38.6428571429	28.0	44.1	45.75	44.0	33.6666666667	None	32.75	22.0	44.3333333333	31.0	27.1428571429	24.0	52.0	24.25	None	None	None	31.125	None	29.0	43.1666666667	None	38.0	68.0	43.0	23.0	None	None	12.5	23.5	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Brachiopoda;Rhynchonellata	Rhynchonellata	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Gymnolaemata	Gymnolaemata	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Stenolaemata	Stenolaemata	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Chaetognatha;Sagittoidea	Sagittoidea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Chordata;Elasmobranchii	Elasmobranchii	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Chordata;Ascidiacea	Ascidiacea	None	None	None	None	13.0	3.5	None	None	None	None	11.5	None	None	None	7.0	3.5	5.0	None	9.0	12.25	None	None	4.0	5.0	None	7.0	None	7.0	7.0	5.0	9.16666666667	None	4.0	None	None	None	None	None	None	None	7.25	None	None	None	10.6666666667	8.5	None	7.0	None	8.5	None	None	6.5	9.0	None	4.0	None	None	None	None	6.5	None	None	2.0	4.0	None	None	None	None	7.0	3.5	2.0	6.0	3.0	None	None	2.0	None	8.0	6.0	None	None	None	None	4.0	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Chordata;Thaliacea	Thaliacea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Anthozoa	Anthozoa	None	9.0	None	None	7.25	9.66666666667	4.25	5.0	None	10.0	21.25	None	5.0	11.6666666667	21.0	None	18.125	17.1666666667	25.1666666667	29.6666666667	None	None	None	13.5	14.0	17.6666666667	26.0	19.5	21.0	None	27.5	None	13.5	None	None	None	19.125	None	11.0	None	None	10.5	None	9.0	13.25	17.125	59.5	None	15.1666666667	None	20.5	20.0	11.0	6.5	9.0	11.0	13.6666666667	17.6666666667	9.5	11.0	11.0	None	17.25	None	None	20.0	None	17.5	None	17.0	12.0	22.0	None	8.0	4.25	None	23.1666666667	6.0	18.0	17.0	24.125	31.5	18.5	13.125	None	7.0	None	None	14.1666666667	None	None	13.5	16.0	17.0	None	20.5	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Hydrozoa	Hydrozoa	545.083333333	223.105263158	297.25	120.882352941	207.447368421	236.782608696	147.615384615	31.6666666667	136.022727273	325.508196721	483.898550725	616.778409091	177.517241379	301.015625	445.408333333	93.6363636364	613.469879518	523.236842105	511.0	884.485436893	190.586956522	333.117647059	302.02	485.394736842	391.191489362	563.769230769	541.094202899	619.113636364	564.222222222	452.44047619	565.106666667	227.058823529	191.789473684	156.035714286	200.0	291.782051282	491.445454545	320.131578947	341.761904762	334.666666667	353.467213115	266.055555556	398.127659574	243.962962963	469.127118644	434.96	566.417808219	607.705882353	598.746987952	479.447761194	637.604477612	431.148148148	415.393617021	392.669491525	190.111111111	305.340425532	416.009433962	313.156862745	227.0	214.019230769	257.580645161	198.833333333	387.636363636	116.25	142.892857143	248.487804878	120.5625	302.022727273	303.228571429	445.411764706	229.446428571	211.095238095	81.5	174.444444444	49.25	59.4	267.017241379	261.391304348	299.409090909	335.32	745.215053763	700.68	545.391025641	563.492307692	119.555555556	99.125	439.473684211	321.78	432.5	489.680555556	558.790697674	508.060606061	466.5625	592.676470588	629.147058824	638.6	606.867346939
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Staurozoa	Staurozoa	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	5.0	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Scyphozoa	Scyphozoa	None	None	4.25	None	6.0	6.0	6.0	None	5.0	13.0	12.25	7.0	None	5.25	9.0	None	7.66666666667	9.5	10.0	12.5	None	4.0	None	None	None	7.0	5.0	None	11.5	None	7.0	13.5	None	None	5.0	5.0	None	None	None	None	4.0	None	None	None	8.0	7.0	5.16666666667	None	8.16666666667	None	10.0	None	4.5	None	7.0	None	7.16666666667	None	1.0	None	5.0	6.0	None	None	None	None	None	None	None	7.0	None	None	None	None	3.5	None	None	5.5	6.0	None	None	12.5	6.5	None	None	None	None	None	None	None	4.0	None	None	None	None	9.0	2.0
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Echinodermata;Crinoidea	Crinoidea	6.0	None	None	None	None	4.0	None	None	None	None	None	8.5	None	None	4.0	None	8.25	None	3.0	None	None	None	4.0	6.5	None	5.0	None	None	None	None	3.0	None	None	None	None	None	5.0	None	None	None	2.0	None	3.0	None	None	None	None	4.0	None	5.25	None	5.25	None	None	None	None	None	None	None	2.0	2.0	None	2.0	None	2.0	None	None	5.0	None	None	None	None	None	None	None	None	None	None	3.5	3.0	6.25	6.25	None	4.0	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Echinodermata;Echinoidea	Echinoidea	None	4.0	5.0	None	4.0	None	None	None	None	2.0	None	None	None	None	None	None	None	13.0	None	None	None	None	None	None	None	None	None	4.5	2.0	None	3.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	6.5	None	None	None	None	10.1	None	9.25	8.5	None	10.0	9.0	None	13.0	None	None	8.0	12.25	None	None	None	4.0	None	2.5	None	None	None	None	None	None	1.0	None	2.0	None	2.0	None	3.5	7.0	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Echinodermata;Holothuroidea	Holothuroidea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	2.0	None	None	None	None	None	None	2.0	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Echinodermata;Asteroidea	Asteroidea	None	None	None	None	None	None	None	None	None	None	None	None	None	2.5	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	2.0	None	None	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Echinodermata;Ophiuroidea	Ophiuroidea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	3.5	None	None	None	3.5	None	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None	5.0	4.0	None	2.0	None	None	None	2.0	3.0	5.5	3.0	None	None	9.0	5.5	None	None	None	6.0	None	2.0	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	2.0	None	None	2.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Entoprocta;Entoprocta cla	Entoprocta cla	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha cla	Gastrotricha cla	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Gnathostomulida;Gnathostomulida cla	Gnathostomulida cla	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Hemichordata;Enteropneusta	Enteropneusta	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia	Bivalvia	None	7.16666666667	11.0	4.0	None	None	6.0	None	None	None	7.66666666667	14.5	None	11.125	17.0	None	18.125	31.0	9.0	19.1666666667	None	16.5	None	None	9.25	12.5	None	None	11.6666666667	8.0	11.0	None	None	None	None	None	18.0	9.0	7.0	11.5	None	14.5	17.0	None	14.5	9.0	19.6	20.0	33.75	11.6666666667	13.5	12.0	17.0	10.0	None	9.0	None	None	None	None	None	6.0	14.0	None	None	13.1666666667	None	11.1666666667	22.0	16.6666666667	9.25	17.5	None	11.0	None	2.0	None	None	None	None	27.5	None	15.0	None	2.0	None	10.0	None	13.0	None	8.5	None	None	13.5	None	None	10.25
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda	Gastropoda	92.5555555556	86.0	73.5	37.25	41.9	59.0357142857	36.3333333333	15.75	38.0	94.05	115.0625	121.615384615	50.5	71.9090909091	120.181818182	20.25	100.533333333	78.5333333333	144.633333333	148.75	36.1666666667	74.0	68.2	106.055555556	104.0	107.0	96.6538461538	111.884615385	105.5	124.125	98.03125	47.25	54.5	40.25	52.125	59.4615384615	95.4615384615	58.5	80.0	86.2272727273	78.0	76.8	87.25	73.0	110.461538462	117.833333333	110.222222222	125.574074074	131.892857143	83.3888888889	120.035714286	80.6333333333	76.6818181818	102.115384615	54.1428571429	69.2	107.78125	64.0	60.0	58.25	86.0454545455	64.0	91.0833333333	None	None	77.0	42.0	64.125	63.5	101.884615385	61.5	60.4	34.0	37.1	25.125	25.0833333333	90.3333333333	47.5625	65.2272727273	76.0	140.53125	146.181818182	110.28125	91.9	28.125	29.0	66.7857142857	43.1666666667	57.0	59.75	78.0416666667	75.3333333333	57.1666666667	96.3333333333	110.375	98.0	107.285714286
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Mollusca;Cephalopoda	Cephalopoda	None	None	None	1.0	None	None	None	None	None	None	None	2.0	None	6.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	4.25	None	None	None	None	3.0	None	None	None	None	1.0	1.0	2.0	None	None	None	None	2.0	None	None	None	None	None	None	5.0	None	None	None	None	None	None	6.5	None	None	None	6.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Mollusca;Polyplacophora	Polyplacophora	3.0	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	3.0	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Mollusca;Scaphopoda	Scaphopoda	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Mollusca;Caudofoveata	Caudofoveata	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Mollusca;Solenogastres	Solenogastres	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea	Chromadorea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	6.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Nematoda;Secernentea	Secernentea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Opisthokonta;Metazoa;Nematoda;Adenophorea	Adenophorea	None	None	None	None	None	None	None	None	None	None	None	None	5.5	None	None	None	None	None	None	None	4.5	6.0	None	6.5	8.25	None	9.5	None	11.0	None	17.5	None	None	8.0	None	None	6.0	9.5	None	None	None	None	8.0	9.0	4.0	8.5	9.0	11.0	None	None	6.5	5.0	6.0	5.0	None	4.0	None	None	None	5.0	None	None	4.0	None	5.0	None	None	None	4.0	None	None	3.0	None	None	None	None	None	None	None	None	14.5	None	None	None	None	None	None	None	7.5	None	7.0	None	None	None	None	None	None
