Rank	Taxonpath	Taxon	DA01S	OSS04S	OSS11R	OSS11A1R	OSS21A1S	OSS22A1S	OSS11B1S	OSS21B1S	OSS22B1S	OSS11D1S	R319S	OSC08R	OSC08S	RIN34S	RIN35S	RIN36S	RIN37S	RIN38S	RIN39S	RIN40S	R220S	R313S	R314S	R315S	DA06S	DA07S	DA08S	DA09S	DA10S	DA11S	DA12S	DA13S	OSC32S	OSC16S	OSC20S	OSC30S	D19S	D02S	D22S	D23S	D27S	D28S	D29S	D03S	D30S	D31S	D33S	D35S	D05S	DP32S	BAL16S	BAL22S	BAL37S	BAL42S	BAL49S	BAL50S	BAL51S	BAL52S	BAL53S	BAL54S	BAL55S	BAL56S	R213S	R218S	OSF42S	OSF44S	OSF43S	OSF17S	VFR03S	VFR04S	VFR05S	VFR20S	VFRK01S	VFRK02S	VFRK03S	VFR32S	VFR33S	VFR34S	BRA06S	BRA07S	BRA08S	DA02S	DA03S	DA04S	DA05S	BRA16S	BRA17S	R902S	R905S	R908S	OSS11S	OSS11A1S	SG06S	SG07S	SG08S	SG09S	SG10S	SG11S	SG12S	SG13S
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Placozoa	Placozoa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Bryozoa	Bryozoa	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	2	2	0	0	9	3	8	9	15	15	10	4
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Ctenophora	Ctenophora	2	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	2	1	1	0	0	1	2	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	2	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Priapulida	Priapulida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Xenacoelomorpha	Xenacoelomorpha	21	7	19	7	15	22	2	0	14	19	12	20	17	2	11	0	0	37	18	21	40	23	24	21	24	19	19	18	30	19	17	23	17	21	17	14	14	31	28	19	23	17	11	20	19	29	26	24	23	18	35	26	13	17	29	9	15	26	19	10	14	16	15	18	5	8	8	6	16	5	12	14	12	9	9	1	1	10	12	10	10	25	22	32	35	8	12	10	9	22	13	6	10	9	10	8	11	12	17	15
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Kinorhyncha	Kinorhyncha	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	1	0	2	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	2	0	0	0	0	1	0	0	2	0	1	0	0	1	0	1
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Nemertea	Nemertea	12	5	4	4	5	4	1	0	1	1	9	7	7	10	7	2	0	15	14	13	15	6	6	6	10	5	7	7	6	9	9	10	10	7	9	7	6	9	12	12	11	10	6	10	8	10	10	7	14	11	16	17	12	17	12	10	16	15	14	9	8	13	7	5	7	7	10	1	7	1	4	2	3	1	1	0	2	3	1	5	1	9	10	11	6	3	3	4	1	3	4	1	10	4	6	6	7	9	10	6
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Gastrotricha	Gastrotricha	3	7	30	3	22	36	8	0	7	36	21	11	12	5	7	0	0	2	2	2	3	5	12	11	1	3	3	6	6	7	4	2	16	9	14	11	13	13	13	11	11	7	9	14	7	8	15	15	9	10	4	5	3	3	3	1	1	0	0	2	2	2	5	6	3	4	12	6	1	0	3	3	6	4	4	1	1	9	4	6	2	4	2	2	15	3	4	2	0	2	23	9	0	1	0	0	0	0	1	3
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Chaetognatha	Chaetognatha	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Gnathostomulida	Gnathostomulida	0	1	0	0	2	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Entoprocta	Entoprocta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Loricifera	Loricifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	2	4	0	3	6	2	2
phylum	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Rhopaluridae phylum incertae sedis	Rhopaluridae phylum incertae sedis	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Opisthokonta;Fungi;Ascomycota	Ascomycota	15	5	3	6	3	6	3	1	2	3	8	7	7	8	7	3	4	15	11	9	9	4	3	5	9	11	16	12	11	10	11	14	4	3	4	6	10	10	8	11	3	11	9	8	8	7	5	2	6	6	10	8	10	10	8	12	13	14	8	8	9	9	9	13	4	9	10	3	6	13	9	10	7	10	6	10	10	9	3	8	7	7	11	6	6	2	1	0	1	2	4	0	0	1	1	2	3	4	4	2
phylum	Main genome;Eukaryota;Opisthokonta;Fungi;Basidiomycota	Basidiomycota	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	1	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	1	0	1	1	0	1	1	0	0	2	1	0	0	0	0	1	0	1	0	2	0	0
phylum	Main genome;Eukaryota;Opisthokonta;Fungi;Blastocladiomycota	Blastocladiomycota	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
phylum	Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota	Chytridiomycota	73	25	27	28	22	26	14	8	18	44	44	45	48	34	36	6	6	62	54	50	54	24	24	35	56	53	58	62	63	60	59	64	28	20	30	29	53	56	65	57	56	60	57	56	57	76	53	63	59	72	60	55	53	57	55	44	54	57	57	54	36	65	65	66	29	30	37	11	36	33	25	33	34	21	24	14	16	32	26	25	43	51	60	62	61	17	15	28	32	22	23	23	26	31	35	23	30	32	43	34
phylum	Main genome;Eukaryota;Opisthokonta;Fungi;Zoopagomycotina	Zoopagomycotina	2	0	0	1	0	0	0	0	1	1	1	2	1	1	3	0	1	3	1	1	2	3	0	0	3	3	2	2	2	4	2	2	1	0	3	2	1	1	2	1	1	0	1	1	1	2	1	1	2	3	1	2	3	2	1	0	2	2	2	1	2	1	2	1	0	0	2	1	3	2	0	2	1	2	2	0	1	3	1	2	2	3	2	2	2	1	0	1	2	1	1	0	1	3	1	0	1	2	2	2
phylum	Main genome;Eukaryota;Opisthokonta;Fungi;Kickxellomycotina	Kickxellomycotina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	2
phylum	Main genome;Eukaryota;Opisthokonta;Fungi;Mucorales phylum incertae sedis	Mucorales phylum incertae sedis	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Opisthokonta;Fungi;Basidiobolaceae phylum incertae sedis	Basidiobolaceae phylum incertae sedis	1	1	1	1	0	1	1	1	0	1	2	1	2	1	1	0	0	2	1	2	1	1	0	1	2	1	2	3	2	2	3	5	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	4	2	2	2	1	2	1	0	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	0	2	1	0	1	1	1	1	2	4	2	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
phylum	Main genome;Eukaryota;Opisthokonta;Choanomonada;Choanoflagellida	Choanoflagellida	25	5	19	10	21	14	3	1	6	38	14	9	14	27	29	14	4	28	22	28	27	5	9	8	16	11	24	22	28	20	20	24	8	2	5	6	8	15	9	13	16	9	12	9	9	20	15	24	19	18	27	19	15	19	19	5	10	18	17	8	9	12	8	15	2	5	25	1	8	8	28	11	9	6	6	9	2	17	6	12	18	24	27	31	34	3	4	17	12	14	19	11	19	20	24	15	16	22	21	24
phylum	Main genome;Eukaryota;Opisthokonta;Cryptomycota Holomycota kingdom incertae sedis;Cryptomycota	Cryptomycota	9	4	4	3	7	7	3	1	2	9	13	12	13	7	6	0	2	10	10	11	8	5	7	5	12	8	12	7	8	12	11	11	16	6	11	11	4	10	8	7	13	13	9	16	10	9	8	10	6	12	10	8	8	11	5	8	14	9	10	8	9	5	11	11	3	11	18	3	14	13	13	16	14	12	13	4	5	10	8	11	11	6	11	8	14	6	4	8	8	7	3	5	6	6	7	7	6	6	6	7
phylum	Main genome;Eukaryota;Opisthokonta;Cryptomycota Holomycota kingdom incertae sedis;LKM15	LKM15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
phylum	Main genome;Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyophonidae	Ichthyophonidae	1	0	3	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	2	0	1	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	1	0	2	0	0	1	0
phylum	Main genome;Eukaryota;Opisthokonta;Mesomycetozoa;Pseudoperkinsidae	Pseudoperkinsidae	12	1	8	2	5	7	4	1	4	12	4	4	3	9	11	3	1	11	7	11	6	7	6	8	9	4	9	9	12	6	8	8	5	3	7	3	8	8	6	6	7	4	4	9	3	13	6	8	9	8	11	6	5	6	5	2	4	7	10	1	5	5	6	7	3	1	19	1	6	9	13	6	5	3	3	2	3	13	1	9	2	5	9	9	9	3	1	4	2	1	8	4	3	3	1	2	2	3	10	3
phylum	Main genome;Eukaryota;Opisthokonta;Mesomycetozoa;Abeoformidae	Abeoformidae	11	4	4	5	4	5	2	0	3	7	5	6	5	6	8	3	2	7	6	4	8	3	2	5	9	8	8	12	7	10	9	9	3	2	6	8	8	5	8	7	6	4	4	9	5	7	4	3	4	5	7	4	5	10	4	6	5	8	5	6	8	6	8	6	4	5	7	3	6	5	9	7	8	9	4	5	5	5	4	8	5	6	5	8	7	7	3	1	4	2	4	5	2	2	2	2	2	1	1	2
phylum	Main genome;Eukaryota;Opisthokonta;Discicristoidea Holomycota kingdom incertae sedis;Nucleariida	Nucleariida	5	0	0	1	2	2	0	0	0	3	3	3	1	1	3	1	1	5	2	6	6	0	1	0	2	3	3	1	9	4	2	4	0	0	0	0	0	3	0	0	1	0	0	0	0	3	0	3	3	6	4	5	1	3	2	0	1	4	2	1	1	0	2	2	0	0	3	0	1	1	6	1	1	0	0	0	0	3	1	1	5	4	8	8	5	0	0	4	2	1	1	2	2	3	5	4	4	4	3	4
phylum	Main genome;Eukaryota;Opisthokonta;Mesomycetozoea;Dermocystida phylum incertae sedis	Dermocystida phylum incertae sedis	1	2	5	3	3	6	3	0	5	8	3	1	2	4	7	2	0	3	4	2	2	2	1	2	2	2	1	2	2	1	3	2	1	1	1	2	3	3	2	2	1	1	1	2	1	2	2	2	3	2	2	4	2	3	5	1	2	2	3	0	0	2	1	6	0	1	5	1	1	1	3	2	2	1	2	0	0	2	1	2	3	2	2	5	2	1	1	0	1	3	4	2	2	4	6	2	2	2	3	4
phylum	Main genome;Eukaryota;Opisthokonta;Filasterea;Ministeriida	Ministeriida	4	0	2	2	1	2	1	0	2	4	2	1	0	0	0	2	0	3	1	4	4	1	0	1	5	0	2	3	2	2	4	3	1	2	2	0	1	1	0	1	1	0	1	0	0	1	1	4	2	1	4	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	2	0	1	0	2	0	0	0	0	1	0	2	0	0	1	1	3	1	4	0	0	2	1	0	2	1	1	4	2	1	2	0	7	4
phylum	Main genome;Eukaryota;Excavata;Discoba;Jakobida	Jakobida	7	1	0	4	5	1	0	3	6	2	3	7	3	7	4	3	2	10	2	3	10	4	0	1	7	1	1	6	7	8	2	5	0	0	0	0	5	2	3	8	3	1	4	5	3	9	4	7	4	5	5	5	2	3	5	2	4	5	4	2	2	3	1	5	1	0	1	0	2	2	1	0	2	1	1	6	2	3	1	1	1	7	6	3	5	1	2	6	3	7	2	3	7	2	3	3	9	9	8	8
phylum	Main genome;Eukaryota;Excavata;Discoba;Diplonemea	Diplonemea	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Excavata;Metamonada;Fornicata	Fornicata	2	0	1	0	1	0	0	0	4	2	3	2	3	7	2	2	1	3	2	2	0	0	1	0	1	1	4	2	2	2	3	3	1	1	1	1	2	2	0	0	1	2	0	2	0	1	2	7	2	7	1	1	0	1	2	0	4	0	0	0	1	0	0	0	0	0	7	0	0	0	5	1	1	0	0	2	0	0	0	2	7	3	3	3	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1
phylum	Main genome;Eukaryota;Excavata;Metamonada;Preaxostyla	Preaxostyla	3	4	0	6	10	0	3	3	4	0	0	1	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Archaeplastida;Rhodophyceae;Stylonematales phylum incertae sedis	Stylonematales phylum incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
phylum	Main genome;Eukaryota;Archaeplastida;Rhodophyceae;Rhodellophyceae phylum incertae sedis	Rhodellophyceae phylum incertae sedis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa	Apicomplexa	169	42	42	72	32	48	28	21	54	39	77	113	91	70	100	5	39	171	135	122	129	67	66	78	133	109	122	125	119	110	138	137	46	39	62	55	69	82	87	101	79	65	54	73	72	88	62	57	95	69	164	152	132	115	121	138	135	153	147	125	124	110	103	90	48	33	67	30	133	90	97	101	93	88	79	91	78	77	55	87	92	92	128	104	122	61	51	69	77	68	27	27	74	92	98	79	85	83	87	93
phylum	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata	Dinoflagellata	24	12	19	19	18	23	14	16	23	20	25	26	23	25	31	7	10	26	27	32	26	21	19	23	22	21	23	27	22	22	23	24	18	20	17	23	29	21	23	25	21	23	28	23	24	26	30	26	29	28	26	27	26	23	28	23	25	25	24	28	21	25	27	28	13	14	25	8	21	19	26	18	19	17	18	18	17	27	22	26	28	22	27	23	33	17	18	9	11	16	14	17	9	11	10	6	14	14	10	12
phylum	Main genome;Eukaryota;SAR;Alveolata;Ciliophora	Ciliophora	227	49	125	107	113	124	44	20	80	189	113	100	103	111	116	43	30	183	123	129	196	83	110	103	122	100	144	155	147	154	144	126	59	49	58	59	97	128	96	113	120	89	79	99	77	156	136	207	170	206	168	159	94	113	128	50	75	108	93	61	78	59	69	128	36	43	130	33	96	67	127	82	81	50	51	37	24	74	57	79	137	172	180	194	217	38	51	94	65	93	117	67	117	145	104	113	111	120	160	126
phylum	Main genome;Eukaryota;SAR;Alveolata;Alveolata incertae sedis	Alveolata incertae sedis	3	0	1	1	0	2	0	0	2	4	3	3	4	3	3	2	1	5	2	2	4	1	0	2	1	0	3	1	3	3	3	3	1	2	1	2	0	2	1	2	1	0	2	1	0	2	1	1	3	3	6	7	2	4	4	1	2	3	4	2	2	2	2	0	1	0	1	1	1	0	3	1	3	0	4	2	0	2	0	1	0	3	3	2	5	1	1	3	0	2	3	0	1	2	1	1	1	4	7	1
phylum	Main genome;Eukaryota;SAR;Alveolata;OLI11255	OLI11255	0	1	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	2	2	0	0	1	0	1	4	0	0	2	3	1	0	3	2	4
phylum	Main genome;Eukaryota;SAR;Alveolata;SGUH942	SGUH942	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
phylum	Main genome;Eukaryota;SAR;Alveolata;SCM37C52	SCM37C52	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;SAR;Alveolata;BOLA914	BOLA914	4	0	1	1	1	2	0	1	1	2	2	1	1	3	0	0	0	5	3	4	6	1	1	2	4	1	3	5	4	4	3	4	0	0	0	1	5	4	4	3	2	2	1	3	1	4	1	1	2	3	5	3	1	6	3	4	2	3	4	6	2	2	2	4	1	1	3	0	1	2	3	2	2	1	0	0	0	1	2	2	3	3	3	5	5	2	2	2	5	3	4	1	4	3	6	4	5	6	4	7
phylum	Main genome;Eukaryota;SAR;Alveolata;Colpodellida	Colpodellida	5	2	0	1	1	1	0	1	2	3	4	1	3	1	0	0	0	3	1	0	0	1	0	2	2	1	0	3	1	1	1	1	1	0	4	1	1	0	1	1	1	1	1	0	0	3	0	0	1	0	2	0	1	1	1	1	0	0	1	1	1	0	1	1	1	2	2	1	0	0	0	0	1	0	1	2	2	0	0	1	1	0	2	1	3	1	0	1	0	0	0	1	0	1	2	0	1	0	3	2
phylum	Main genome;Eukaryota;SAR;Alveolata;Chromerida	Chromerida	10	3	1	2	2	1	0	0	1	6	4	4	3	2	3	0	1	5	3	2	5	2	1	1	4	6	8	6	6	3	4	4	3	2	3	3	1	4	4	3	3	3	2	4	2	8	10	8	6	8	7	7	2	4	4	1	3	3	4	2	1	1	2	6	0	2	8	1	5	3	3	3	2	2	2	1	0	5	2	1	4	8	6	4	9	1	1	6	2	5	4	0	4	6	1	2	3	5	5	5
phylum	Main genome;Eukaryota;SAR;Alveolata;Syndiniales class incertae sedis	Syndiniales class incertae sedis	86	34	44	47	49	59	38	23	39	59	67	61	59	58	68	15	32	89	65	71	67	48	42	39	69	54	67	73	78	79	73	68	45	51	46	46	46	55	61	57	49	61	55	56	55	62	51	55	62	63	72	55	48	55	64	57	54	63	62	56	57	46	56	53	37	43	61	25	60	56	66	60	59	40	51	45	45	54	51	58	58	61	76	55	80	40	36	75	53	79	41	43	66	90	64	79	79	96	95	80
phylum	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa	Cercozoa	1023	382	481	386	409	572	311	113	338	801	688	699	653	572	673	153	194	941	788	806	884	554	543	540	752	681	767	914	861	871	828	810	465	433	444	480	586	604	609	632	586	615	527	606	558	730	646	740	717	790	936	858	703	736	731	562	684	767	682	683	585	619	627	699	373	397	674	211	697	585	672	581	673	456	515	262	254	574	475	497	646	851	917	925	1024	397	391	649	594	589	521	350	714	846	773	668	867	893	899	928
phylum	Main genome;Eukaryota;SAR;Rhizaria;Retaria	Retaria	64	16	76	32	59	103	44	0	32	96	103	75	72	9	51	0	2	57	51	68	56	61	75	47	50	26	44	54	64	45	53	57	60	46	55	63	25	34	21	22	42	31	23	40	26	46	33	44	42	44	53	53	37	39	44	16	27	36	35	27	24	25	16	18	27	40	45	18	54	50	51	49	59	18	49	4	3	36	37	31	57	56	70	53	127	22	21	61	73	67	81	31	68	96	99	84	108	107	127	90
phylum	Main genome;Eukaryota;SAR;Stramenopiles;RM2-SGM51	RM2-SGM51	8	0	4	0	2	3	0	0	0	8	8	5	9	0	2	0	0	8	3	5	8	5	7	4	4	5	2	8	6	15	6	11	4	0	0	3	7	10	4	6	7	5	7	5	2	10	10	15	17	11	10	10	4	3	2	1	0	5	3	2	3	1	3	6	0	0	2	1	5	0	9	10	5	1	2	0	0	0	2	2	5	13	17	23	15	1	2	9	7	10	7	0	17	15	10	10	11	11	17	14
phylum	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes phylum incertae sedis	Labyrinthulomycetes phylum incertae sedis	278	98	149	92	113	168	98	29	93	209	217	193	184	119	179	51	51	283	211	227	245	141	150	162	213	185	234	254	255	248	231	238	124	111	135	116	180	187	178	192	170	185	165	193	169	221	167	221	221	231	234	227	193	197	207	146	191	218	196	185	159	181	158	173	90	90	159	68	175	159	169	150	153	104	128	58	65	117	123	141	178	238	266	257	293	99	82	135	136	150	151	82	131	162	156	134	156	165	145	140
phylum	Main genome;Eukaryota;SAR;Stramenopiles;Peronosporomycetes phylum incertae sedis	Peronosporomycetes phylum incertae sedis	69	48	68	49	50	75	45	10	33	82	80	62	62	55	60	11	12	66	72	64	61	60	78	75	62	55	58	64	56	63	61	67	55	54	65	53	67	82	66	68	76	72	65	72	61	81	72	78	66	74	64	60	53	49	53	47	53	55	60	63	44	52	65	72	45	53	59	35	59	58	53	54	57	49	68	28	29	60	57	58	65	48	54	45	88	34	43	27	29	25	69	41	26	15	20	24	24	27	31	23
phylum	Main genome;Eukaryota;SAR;Stramenopiles;Bicosoecida phylum incertae sedis	Bicosoecida phylum incertae sedis	9	3	9	6	7	6	1	0	7	23	2	4	4	14	5	6	0	7	8	8	5	2	1	1	5	5	3	7	4	5	3	5	1	0	1	4	1	1	3	2	3	3	2	3	1	2	1	9	7	4	6	4	1	1	3	3	6	3	3	5	4	4	3	4	0	1	13	0	6	4	5	4	2	1	3	4	2	6	1	6	3	5	10	7	7	1	1	4	1	0	14	2	6	5	4	2	5	3	7	3
